chrom	start	end	GC
chr3	147100000	147200000	0.3835
chr3	147200000	147300000	0.38025
chr3	147300000	147400000	0.38424
chr3	147400000	147500000	0.38892
chr3	147500000	147600000	0.39129
chr3	147600000	147700000	0.40596
chr3	147700000	147800000	0.38458
chr3	147800000	147900000	0.38416
chr3	147900000	148000000	0.39008
chr3	148000000	148100000	0.40023
chr3	148100000	148200000	0.39517
chr3	148200000	148300000	0.40358
chr3	148300000	148400000	0.41703
chr3	148400000	148500000	0.42848
chr3	148500000	148600000	0.41075
chr3	148600000	148700000	0.41576
chr3	148700000	148800000	0.43085
chr3	148800000	148900000	0.42591
chr3	148900000	149000000	0.41939
chr3	149000000	149100000	0.41597
chr3	149100000	149200000	0.4017
chr3	149200000	149300000	0.39565
chr3	149300000	149400000	0.39223
chr3	149400000	149500000	0.38197
chr3	149500000	149600000	0.37545
chr3	149600000	149700000	0.37182
chr3	149700000	149800000	0.37969
chr3	149800000	149900000	0.36505
chr3	149900000	150000000	0.36272
chr3	150000000	150100000	0.37929
chr3	150100000	150200000	0.36906
chr3	150200000	150300000	0.37382
chr3	150300000	150400000	0.37433
chr3	150400000	150500000	0.36419
chr3	150500000	150600000	0.37124
chr3	150600000	150700000	0.37106
chr3	150700000	150800000	0.37237
chr3	150800000	150900000	0.38204
chr3	150900000	151000000	0.37975
chr3	151000000	151100000	0.37939
chr3	151100000	151200000	0.38564
chr3	151200000	151300000	0.39499
chr3	151300000	151400000	0.40198
chr3	151400000	151500000	0.40665
chr3	151500000	151600000	0.41089
chr3	151600000	151700000	0.41798
chr3	151700000	151800000	0.44172
chr3	151800000	151900000	0.41634
chr3	151900000	152000000	0.44362
chr3	152000000	152100000	0.42792
chr3	152100000	152200000	0.4494
chr3	152200000	152300000	0.44144
chr3	152300000	152400000	0.43682
chr3	152400000	152500000	0.45101
chr3	152500000	152600000	0.45537
chr3	152600000	152700000	0.44939
chr3	152700000	152800000	0.44057
chr3	152800000	152900000	0.43486
chr3	152900000	153000000	0.43958
chr3	153000000	153100000	0.4466
chr3	153100000	153200000	0.44793
chr3	153200000	153300000	0.45561
chr3	153300000	153400000	0.47362
chr3	153400000	153500000	0.45965
chr3	153500000	153600000	0.42534
chr3	153600000	153700000	0.44275
chr3	153700000	153800000	0.44258
chr3	153800000	153900000	0.42954
chr3	153900000	154000000	0.44879
chr3	154000000	154100000	0.43646
chr3	154100000	154200000	0.42625
chr3	154200000	154300000	0.44439
chr3	154300000	154400000	0.42981
chr3	154400000	154500000	0.42839
chr3	154500000	154600000	0.41741
chr3	154600000	154700000	0.4105
chr3	154700000	154800000	0.39792
chr3	154800000	154900000	0.38611
chr3	154900000	155000000	0.38931
chr3	155000000	155100000	0.38774
chr3	155100000	155200000	0.38334
chr3	155200000	155300000	0.38094
chr3	155300000	155400000	0.37793
chr3	155400000	155500000	0.37765
chr3	155500000	155600000	0.37424
chr3	155600000	155700000	0.37482
chr3	155700000	155800000	0.37324
chr3	155800000	155900000	0.37943
chr3	155900000	156000000	0.39693
chr3	156000000	156100000	0.37949
chr3	156100000	156200000	0.38451
chr3	156200000	156300000	0.38581
chr3	156300000	156400000	0.39926
chr3	156400000	156500000	0.39396
chr3	156500000	156600000	0.39297
chr3	156600000	156700000	0.40484
chr3	156700000	156800000	0.40204
chr3	156800000	156900000	0.39948
chr3	156900000	157000000	0.40696
chr3	157000000	157100000	0.4106
chr3	157100000	157200000	0.41885
chr3	157200000	157300000	0.41129
chr3	157300000	157400000	0.4178
chr3	157400000	157500000	0.40693
chr3	157500000	157600000	0.41607
chr3	157600000	157700000	0.39704
chr3	157700000	157800000	0.39751
chr3	157800000	157900000	0.3891
chr3	157900000	158000000	0.37112
chr3	158000000	158100000	0.37309
chr3	158100000	158200000	0.36939
chr3	158200000	158300000	0.38776
chr3	158300000	158400000	0.38697
chr3	158400000	158500000	0.38716
chr3	158500000	158600000	0.38249
chr3	158600000	158700000	0.37717
chr3	158700000	158800000	0.37405
chr3	158800000	158900000	0.38715
chr3	158900000	159000000	0.38973
chr3	159000000	159100000	0.38611
chr3	159100000	159200000	0.37108
chr3	159200000	159300000	0.391
chr3	159300000	159400000	0.39217
chr3	159400000	159500000	0.3911
chr3	159500000	159599783	0.3721876471944119
chr4	0	100000	
chr4	100000	200000	
chr4	200000	300000	
chr4	300000	400000	
chr4	400000	500000	
chr4	500000	600000	
chr4	600000	700000	
chr4	700000	800000	
chr4	800000	900000	
chr4	900000	1000000	
chr4	1000000	1100000	
chr4	1100000	1200000	
chr4	1200000	1300000	
chr4	1300000	1400000	
chr4	1400000	1500000	
chr4	1500000	1600000	
chr4	1600000	1700000	
chr4	1700000	1800000	
chr4	1800000	1900000	
chr4	1900000	2000000	
chr4	2000000	2100000	
chr4	2100000	2200000	
chr4	2200000	2300000	
chr4	2300000	2400000	
chr4	2400000	2500000	
chr4	2500000	2600000	
chr4	2600000	2700000	
chr4	2700000	2800000	
chr4	2800000	2900000	
chr4	2900000	3000000	
chr4	3000000	3100000	0.39622
chr4	3100000	3200000	0.42128
chr4	3200000	3300000	0.43415
chr4	3300000	3400000	0.42957
chr4	3400000	3500000	0.40932
chr4	3500000	3600000	0.41063
chr4	3600000	3700000	0.42694
chr4	3700000	3800000	0.42636
chr4	3800000	3900000	0.3973
chr4	3900000	4000000	0.40617
chr4	4000000	4100000	0.40967
chr4	4100000	4200000	0.40195
chr4	4200000	4300000	0.39061
chr4	4300000	4400000	0.38789
chr4	4400000	4500000	0.38134
chr4	4500000	4600000	0.39628
chr4	4600000	4700000	0.3928
chr4	4700000	4800000	0.39795
chr4	4800000	4900000	0.40463
chr4	4900000	5000000	0.3929
chr4	5000000	5100000	0.40058
chr4	5100000	5200000	0.39861
chr4	5200000	5300000	0.39991
chr4	5300000	5400000	0.38894
chr4	5400000	5500000	0.38301
chr4	5500000	5600000	0.40861
chr4	5600000	5700000	0.42183
chr4	5700000	5800000	0.41411
chr4	5800000	5900000	0.39978
chr4	5900000	6000000	0.3943
chr4	6000000	6100000	0.39383
chr4	6100000	6200000	0.4051
chr4	6200000	6300000	0.40805
chr4	6300000	6400000	0.41862
chr4	6400000	6500000	0.40583
chr4	6500000	6600000	0.39985
chr4	6600000	6700000	0.39791
chr4	6700000	6800000	0.39231
chr4	6800000	6900000	0.39147
chr4	6900000	7000000	0.38884
chr4	7000000	7100000	0.39558
chr4	7100000	7200000	0.39076
chr4	7200000	7300000	0.38319
chr4	7300000	7400000	0.38011
chr4	7400000	7500000	0.37365
chr4	7500000	7600000	0.3792
chr4	7600000	7700000	0.37771
chr4	7700000	7800000	0.39016
chr4	7800000	7900000	0.39316
chr4	7900000	8000000	0.39448
chr4	8000000	8100000	0.41137
chr4	8100000	8200000	0.41276
chr4	8200000	8300000	0.41797
chr4	8300000	8400000	0.42252
chr4	8400000	8500000	0.42263
chr4	8500000	8600000	0.42054
chr4	8600000	8700000	0.45957
chr4	8700000	8800000	0.45013
chr4	8800000	8900000	0.45339
chr4	8900000	9000000	0.44752
chr4	9000000	9100000	0.44547
chr4	9100000	9200000	0.42573
chr4	9200000	9300000	0.40529
chr4	9300000	9400000	0.41361
chr4	9400000	9500000	0.41953
chr4	9500000	9600000	0.42416
chr4	9600000	9700000	0.41194
chr4	9700000	9800000	0.44081
chr4	9800000	9900000	0.41196
chr4	9900000	10000000	0.41039
chr4	10000000	10100000	0.3992
chr4	10100000	10200000	0.40318
chr4	10200000	10300000	0.39984
chr4	10300000	10400000	0.4026
chr4	10400000	10500000	0.39614
chr4	10500000	10600000	0.39787
chr4	10600000	10700000	0.41957
chr4	10700000	10800000	0.42539
chr4	10800000	10900000	0.44772
chr4	10900000	11000000	0.44669
chr4	11000000	11100000	0.44061
chr4	11100000	11200000	0.40823
chr4	11200000	11300000	0.4221
chr4	11300000	11400000	0.43534
chr4	11400000	11500000	0.41636
chr4	11500000	11600000	0.42568
chr4	11600000	11700000	0.44344
chr4	11700000	11800000	0.42479
chr4	11800000	11900000	0.42179
chr4	11900000	12000000	0.42087
chr4	12000000	12100000	0.40379
chr4	12100000	12200000	0.41438
chr4	12200000	12300000	0.40489
chr4	12300000	12400000	0.41512
chr4	12400000	12500000	0.41341
chr4	12500000	12600000	0.39248
chr4	12600000	12700000	0.38951
chr4	12700000	12800000	0.38473
chr4	12800000	12900000	0.37695
chr4	12900000	13000000	0.38314
chr4	13000000	13100000	0.37656
chr4	13100000	13200000	0.38828
chr4	13200000	13300000	0.39694
chr4	13300000	13400000	0.39325
chr4	13400000	13500000	0.3801
chr4	13500000	13600000	0.39129
chr4	13600000	13700000	0.41082
chr4	13700000	13800000	0.40466
chr4	13800000	13900000	0.39225
chr4	13900000	14000000	0.38675
chr4	14000000	14100000	0.38137
chr4	14100000	14200000	0.39137
chr4	14200000	14300000	0.38982
chr4	14300000	14400000	0.38449
chr4	14400000	14500000	0.39373
chr4	14500000	14600000	0.39833
chr4	14600000	14700000	0.39156
chr4	14700000	14800000	0.40703
chr4	14800000	14900000	0.398
chr4	14900000	15000000	0.39539
chr4	15000000	15100000	0.39317
chr4	15100000	15200000	0.41051
chr4	15200000	15300000	0.40664
chr4	15300000	15400000	0.39392
chr4	15400000	15500000	0.38178
chr4	15500000	15600000	0.38674
chr4	15600000	15700000	0.39033
chr4	15700000	15800000	0.39315
chr4	15800000	15900000	0.40133
chr4	15900000	16000000	0.40643
chr4	16000000	16100000	0.40334
chr4	16100000	16200000	0.39811
chr4	16200000	16300000	0.39677
chr4	16300000	16400000	0.37922
chr4	16400000	16500000	0.37414
chr4	16500000	16600000	0.37715
chr4	16600000	16700000	0.37445
chr4	16700000	16800000	0.37816
chr4	16800000	16900000	0.3693
chr4	16900000	17000000	0.37476
chr4	17000000	17100000	0.36927
chr4	17100000	17200000	0.35652
chr4	17200000	17300000	0.37554
chr4	17300000	17400000	0.37711
chr4	17400000	17500000	0.35794
chr4	17500000	17600000	0.3672
chr4	17600000	17700000	0.37603
chr4	17700000	17800000	0.37867
chr4	17800000	17900000	0.36087
chr4	17900000	18000000	0.36044
chr4	18000000	18100000	0.35927
chr4	18100000	18200000	0.37432
chr4	18200000	18300000	0.37454
chr4	18300000	18400000	0.36994
chr4	18400000	18500000	0.382
chr4	18500000	18600000	0.36322
chr4	18600000	18700000	0.36593
chr4	18700000	18800000	0.35871
chr4	18800000	18900000	0.36455
chr4	18900000	19000000	0.37565
chr4	19000000	19100000	0.38237
chr4	19100000	19200000	0.3833
chr4	19200000	19300000	0.3834
chr4	19300000	19400000	0.38012
chr4	19400000	19500000	0.39553
chr4	19500000	19600000	0.37679
chr4	19600000	19700000	0.39917
chr4	19700000	19800000	0.39705
chr4	19800000	19900000	0.3985
chr4	19900000	20000000	0.40359
chr4	20000000	20100000	0.39768
chr4	20100000	20200000	0.39212
chr4	20200000	20300000	0.38582
chr4	20300000	20400000	0.38963
chr4	20400000	20500000	0.37593
chr4	20500000	20600000	0.37073
chr4	20600000	20700000	0.36833
chr4	20700000	20800000	0.39664
chr4	20800000	20900000	0.38302
chr4	20900000	21000000	0.38871
chr4	21000000	21100000	0.39167
chr4	21100000	21200000	0.39678
chr4	21200000	21300000	0.39434
chr4	21300000	21400000	0.40065
chr4	21400000	21500000	0.39141
chr4	21500000	21600000	0.4171
chr4	21600000	21700000	0.42499
chr4	21700000	21800000	0.4027
chr4	21800000	21900000	0.42346
chr4	21900000	22000000	0.42648
chr4	22000000	22100000	0.41563
chr4	22100000	22200000	0.40648
chr4	22200000	22300000	0.40071
chr4	22300000	22400000	0.39552
chr4	22400000	22500000	0.41242
chr4	22500000	22600000	0.39143
chr4	22600000	22700000	0.39144
chr4	22700000	22800000	0.37872
chr4	22800000	22900000	0.37974
chr4	22900000	23000000	0.37231
chr4	23000000	23100000	0.38425
chr4	23100000	23200000	0.37878
chr4	23200000	23300000	0.37372
chr4	23300000	23400000	0.37009
chr4	23400000	23500000	0.37646
chr4	23500000	23600000	0.37455
chr4	23600000	23700000	0.35383
chr4	23700000	23800000	0.36434
chr4	23800000	23900000	0.37149
chr4	23900000	24000000	0.371
chr4	24000000	24100000	0.38516
chr4	24100000	24200000	0.37962
chr4	24200000	24300000	0.39288
chr4	24300000	24400000	0.39107
chr4	24400000	24500000	0.37729
chr4	24500000	24600000	0.40829
chr4	24600000	24700000	0.39957
chr4	24700000	24800000	0.40807
chr4	24800000	24900000	0.40837
chr4	24900000	25000000	0.40186
chr4	25000000	25100000	0.39912
chr4	25100000	25200000	0.38755
chr4	25200000	25300000	0.39109
chr4	25300000	25400000	0.39286
chr4	25400000	25500000	0.39049
chr4	25500000	25600000	0.37623
chr4	25600000	25700000	0.37225
chr4	25700000	25800000	0.37663
chr4	25800000	25900000	0.38525
chr4	25900000	26000000	0.37963
chr4	26000000	26100000	0.38605
chr4	26100000	26200000	0.37934
chr4	26200000	26300000	0.38303
chr4	26300000	26400000	0.37594
chr4	26400000	26500000	0.37049
chr4	26500000	26600000	0.37384
chr4	26600000	26700000	0.36525
chr4	26700000	26800000	0.35974
chr4	26800000	26900000	0.35804
chr4	26900000	27000000	0.36945
chr4	27000000	27100000	0.35922
chr4	27100000	27200000	0.3583
chr4	27200000	27300000	0.36945
chr4	27300000	27400000	0.36233
chr4	27400000	27500000	0.36056
chr4	27500000	27600000	0.35787
chr4	27600000	27700000	0.37002
chr4	27700000	27800000	0.36057
chr4	27800000	27900000	0.35866
chr4	27900000	28000000	0.37012
chr4	28000000	28100000	0.36054
chr4	28100000	28200000	0.35049
chr4	28200000	28300000	0.35835
chr4	28300000	28400000	0.38036
chr4	28400000	28500000	0.36748
chr4	28500000	28600000	0.37884
chr4	28600000	28700000	0.37847
chr4	28700000	28800000	0.37234
chr4	28800000	28900000	0.35839
chr4	28900000	29000000	0.3854
chr4	29000000	29100000	0.37699
chr4	29100000	29200000	0.38498
chr4	29200000	29300000	0.36853
chr4	29300000	29400000	0.37428
chr4	29400000	29500000	0.36798
chr4	29500000	29600000	0.36429
chr4	29600000	29700000	0.37207
chr4	29700000	29800000	0.35918
chr4	29800000	29900000	0.35813
chr4	29900000	30000000	0.36371
chr4	30000000	30100000	0.36391
chr4	30100000	30200000	0.37664
chr4	30200000	30300000	0.37576
chr4	30300000	30400000	0.363
chr4	30400000	30500000	0.36633
chr4	30500000	30600000	0.37533
chr4	30600000	30700000	0.37798
chr4	30700000	30800000	0.37426
chr4	30800000	30900000	0.37807
chr4	30900000	31000000	0.38274
chr4	31000000	31100000	0.37409
chr4	31100000	31200000	0.39062
chr4	31200000	31300000	0.39141
chr4	31300000	31400000	0.40247
chr4	31400000	31500000	0.3990932889339124
chr4	31500000	31600000	0.3841030636791984
chr4	31600000	31700000	0.41036
chr4	31700000	31800000	0.42167
chr4	31800000	31900000	0.42009
chr4	31900000	32000000	0.41298
chr4	32000000	32100000	0.40647
chr4	32100000	32200000	0.43483
chr4	32200000	32300000	0.44808
chr4	32300000	32400000	0.44966
chr4	32400000	32500000	0.44366
chr4	32500000	32600000	0.42939
chr4	32600000	32700000	0.44685
chr4	32700000	32800000	0.40795
chr4	32800000	32900000	0.43868
chr4	32900000	33000000	0.4679
chr4	33000000	33100000	0.45504
chr4	33100000	33200000	0.45002
chr4	33200000	33300000	0.44468
chr4	33300000	33400000	0.43924
chr4	33400000	33500000	0.38813
chr4	33500000	33600000	0.39958
chr4	33600000	33700000	0.44627
chr4	33700000	33800000	0.43126
chr4	33800000	33900000	0.41335
chr4	33900000	34000000	0.40448
chr4	34000000	34100000	0.40993
chr4	34100000	34200000	0.39148
chr4	34200000	34300000	0.4136
chr4	34300000	34400000	0.41607
chr4	34400000	34500000	0.42579
chr4	34500000	34600000	0.39643
chr4	34600000	34700000	0.42154
chr4	34700000	34800000	0.40342
chr4	34800000	34900000	0.42142
chr4	34900000	35000000	0.44546
chr4	35000000	35100000	0.44264
chr4	35100000	35200000	0.42127
chr4	35200000	35300000	0.41273
chr4	35300000	35400000	0.42082
chr4	35400000	35500000	0.39503
chr4	35500000	35600000	0.39553
chr4	35600000	35700000	0.38296
chr4	35700000	35800000	0.38548
chr4	35800000	35900000	0.38256
chr4	35900000	36000000	0.37228
chr4	36000000	36100000	0.36792
chr4	36100000	36200000	0.36743
chr4	36200000	36300000	0.37847
chr4	36300000	36400000	0.36319
chr4	36400000	36500000	0.36566
chr4	36500000	36600000	0.36257
chr4	36600000	36700000	0.35964
chr4	36700000	36800000	0.35998
chr4	36800000	36900000	0.3682
chr4	36900000	37000000	0.37044
chr4	37000000	37100000	0.36028
chr4	37100000	37200000	0.37847
chr4	37200000	37300000	0.36661
chr4	37300000	37400000	0.3631
chr4	37400000	37500000	0.36466
chr4	37500000	37600000	0.37404
chr4	37600000	37700000	0.36105
chr4	37700000	37800000	0.35765
chr4	37800000	37900000	0.36218
chr4	37900000	38000000	0.37263
chr4	38000000	38100000	0.36889
chr4	38100000	38200000	0.37042
chr4	38200000	38300000	0.35937
chr4	38300000	38400000	0.36367
chr4	38400000	38500000	0.36238
chr4	38500000	38600000	0.37556
chr4	38600000	38700000	0.36363
chr4	38700000	38800000	0.36324
chr4	38800000	38900000	0.39168
chr4	38900000	39000000	0.37023
chr4	39000000	39100000	0.37405
chr4	39100000	39200000	0.37522
chr4	39200000	39300000	0.37914
chr4	39300000	39400000	0.39559
chr4	39400000	39500000	0.3791
chr4	39500000	39600000	0.38686
chr4	39600000	39700000	0.39406
chr4	39700000	39800000	0.39151
chr4	39800000	39900000	0.39809
chr4	39900000	40000000	0.41536
chr4	40000000	40100000	0.42828
chr4	40100000	40200000	0.44627
chr4	40200000	40300000	0.43173
chr4	40300000	40400000	0.4321
chr4	40400000	40500000	0.43341
chr4	40500000	40600000	0.4313
chr4	40600000	40700000	0.44319
chr4	40700000	40800000	0.45796
chr4	40800000	40900000	0.46564
chr4	40900000	41000000	0.45322
chr4	41000000	41100000	0.47622
chr4	41100000	41200000	0.43316
chr4	41200000	41300000	0.44334
chr4	41300000	41400000	0.4277
chr4	41400000	41500000	0.46965
chr4	41500000	41600000	0.48185
chr4	41600000	41700000	0.51754
chr4	41700000	41800000	0.49011
chr4	41800000	41900000	0.45874
chr4	41900000	42000000	0.47122
chr4	42000000	42100000	0.48561
chr4	42100000	42200000	0.4521
chr4	42200000	42300000	0.47073
chr4	42300000	42400000	0.48867
chr4	42400000	42500000	0.47158
chr4	42500000	42600000	0.46186
chr4	42600000	42700000	0.49086
chr4	42700000	42800000	0.46851
chr4	42800000	42900000	0.45269
chr4	42900000	43000000	0.46658
chr4	43000000	43100000	0.46115
chr4	43100000	43200000	0.40944
chr4	43200000	43300000	0.43361
chr4	43300000	43400000	0.44483
chr4	43400000	43500000	0.4907
chr4	43500000	43600000	0.50761
chr4	43600000	43700000	0.4742
chr4	43700000	43800000	0.47035
chr4	43800000	43900000	0.44395
chr4	43900000	44000000	0.46096
chr4	44000000	44100000	0.45535
chr4	44100000	44200000	0.43575
chr4	44200000	44300000	0.44246
chr4	44300000	44400000	0.43844
chr4	44400000	44500000	0.47173
chr4	44500000	44600000	0.49445
chr4	44600000	44700000	0.48623
chr4	44700000	44800000	0.42654
chr4	44800000	44900000	0.36417
chr4	44900000	45000000	0.44632
chr4	45000000	45100000	0.47966
chr4	45100000	45200000	0.45315
chr4	45200000	45300000	0.46858
chr4	45300000	45400000	0.42007
chr4	45400000	45500000	0.50184
chr4	45500000	45600000	0.48572
chr4	45600000	45700000	0.4668
chr4	45700000	45800000	0.48403
chr4	45800000	45900000	0.48634
chr4	45900000	46000000	0.4756
chr4	46000000	46100000	0.46748
chr4	46100000	46200000	0.46138
chr4	46200000	46300000	0.4638
chr4	46300000	46400000	0.47193
chr4	46400000	46500000	0.45964
chr4	46500000	46600000	0.48802
chr4	46600000	46700000	0.50446
chr4	46700000	46800000	0.49632
chr4	46800000	46900000	0.49245
chr4	46900000	47000000	0.48087
chr4	47000000	47100000	0.4974
chr4	47100000	47200000	0.47532
chr4	47200000	47300000	0.4836
chr4	47300000	47400000	0.43836
chr4	47400000	47500000	0.4398
chr4	47500000	47600000	0.44461
chr4	47600000	47700000	0.44894
chr4	47700000	47800000	0.42491
chr4	47800000	47900000	0.42979
chr4	47900000	48000000	0.41966
chr4	48000000	48100000	0.44429
chr4	48100000	48200000	0.41667
chr4	48200000	48300000	0.3945
chr4	48300000	48400000	0.39072
chr4	48400000	48500000	0.41875
chr4	48500000	48600000	0.43821
chr4	48600000	48700000	0.43976
chr4	48700000	48800000	0.42818
chr4	48800000	48900000	0.40831
chr4	48900000	49000000	0.40322
chr4	49000000	49100000	0.40704
chr4	49100000	49200000	0.40272
chr4	49200000	49300000	0.40274
chr4	49300000	49400000	0.40513
chr4	49400000	49500000	0.41237
chr4	49500000	49600000	0.41955
chr4	49600000	49700000	0.4208
chr4	49700000	49800000	0.3962
chr4	49800000	49900000	0.39469
chr4	49900000	50000000	0.37812
chr4	50000000	50100000	0.38396
chr4	50100000	50200000	0.37307
chr4	50200000	50300000	0.36868
chr4	50300000	50400000	0.38398
chr4	50400000	50500000	0.37249
chr4	50500000	50600000	0.37496
chr4	50600000	50700000	0.36602
chr4	50700000	50800000	0.3711
chr4	50800000	50900000	0.36555
chr4	50900000	51000000	0.3639
chr4	51000000	51100000	0.37392
chr4	51100000	51200000	0.37865
chr4	51200000	51300000	0.35733
chr4	51300000	51400000	0.37773
chr4	51400000	51500000	0.35773
chr4	51500000	51600000	0.36877
chr4	51600000	51700000	0.37478
chr4	51700000	51800000	0.36908
chr4	51800000	51900000	0.37809
chr4	51900000	52000000	0.37784
chr4	52000000	52100000	0.38711
chr4	52100000	52200000	0.37434
chr4	52200000	52300000	0.38645
chr4	52300000	52400000	0.39392
chr4	52400000	52500000	0.38969
chr4	52500000	52600000	0.39567
chr4	52600000	52700000	0.39831
chr4	52700000	52800000	0.39414
chr4	52800000	52900000	0.38765
chr4	52900000	53000000	0.39346
chr4	53000000	53100000	0.42482
chr4	53100000	53200000	0.44467
chr4	53200000	53300000	0.44016
chr4	53300000	53400000	0.43565
chr4	53400000	53500000	0.43315
chr4	53500000	53600000	0.40663
chr4	53600000	53700000	0.42501
chr4	53700000	53800000	0.41266
chr4	53800000	53900000	0.42567
chr4	53900000	54000000	0.44121
chr4	54000000	54100000	0.4222
chr4	54100000	54200000	0.40304
chr4	54200000	54300000	0.39881
chr4	54300000	54400000	0.40442
chr4	54400000	54500000	0.40163
chr4	54500000	54600000	0.39973
chr4	54600000	54700000	0.41715
chr4	54700000	54800000	0.41163
chr4	54800000	54900000	0.41856
chr4	54900000	55000000	0.42577
chr4	55000000	55100000	0.43666
chr4	55100000	55200000	0.43459
chr4	55200000	55300000	0.44487
chr4	55300000	55400000	0.42148
chr4	55400000	55500000	0.45058
chr4	55500000	55600000	0.45229
chr4	55600000	55700000	0.45545
chr4	55700000	55800000	0.44025
chr4	55800000	55900000	0.42448
chr4	55900000	56000000	0.40789
chr4	56000000	56100000	0.41902
chr4	56100000	56200000	0.41047
chr4	56200000	56300000	0.41204
chr4	56300000	56400000	0.40156
chr4	56400000	56500000	0.42181
chr4	56500000	56600000	0.4202
chr4	56600000	56700000	0.44223
chr4	56700000	56800000	0.44742
chr4	56800000	56900000	0.43631
chr4	56900000	57000000	0.43559
chr4	57000000	57100000	0.46845
chr4	57100000	57200000	0.47186
chr4	57200000	57300000	0.46735
chr4	57300000	57400000	0.46456
chr4	57400000	57500000	0.43346
chr4	57500000	57600000	0.4447
chr4	57600000	57700000	0.44918
chr4	57700000	57800000	0.44928
chr4	57800000	57900000	0.45452
chr4	57900000	58000000	0.45144
chr4	58000000	58100000	0.42655
chr4	58100000	58200000	0.41844
chr4	58200000	58300000	0.41305
chr4	58300000	58400000	0.40557
chr4	58400000	58500000	0.41319
chr4	58500000	58600000	0.43108
chr4	58600000	58700000	0.42101
chr4	58700000	58800000	0.41211
chr4	58800000	58900000	0.36928
chr4	58900000	59000000	0.42394
chr4	59000000	59100000	0.42333
chr4	59100000	59200000	0.40433
chr4	59200000	59300000	0.44221
chr4	59300000	59400000	0.44628
chr4	59400000	59500000	0.43153
chr4	59500000	59600000	0.40651
chr4	59600000	59700000	0.418
chr4	59700000	59800000	0.4238
chr4	59800000	59900000	0.45486
chr4	59900000	60000000	0.43444
chr4	60000000	60100000	0.40739
chr4	60100000	60200000	0.40532
chr4	60200000	60300000	0.41073
chr4	60300000	60400000	0.41772
chr4	60400000	60500000	0.411
chr4	60500000	60600000	0.40341
chr4	60600000	60700000	0.40804
chr4	60700000	60800000	0.401118018567683
chr4	60800000	60900000	0.4036281432903969
chr4	60900000	61000000	0.40535
chr4	61000000	61100000	0.40834
chr4	61100000	61200000	0.40399
chr4	61200000	61300000	0.40689
chr4	61300000	61400000	0.4144
chr4	61400000	61500000	0.40794
chr4	61500000	61600000	0.4173
chr4	61600000	61700000	0.40751
chr4	61700000	61800000	0.40901
chr4	61800000	61900000	0.42687
chr4	61900000	62000000	0.44518
chr4	62000000	62100000	0.43514
chr4	62100000	62200000	0.46508
chr4	62200000	62300000	0.471
chr4	62300000	62400000	0.50449
chr4	62400000	62500000	0.4709
chr4	62500000	62600000	0.43904
chr4	62600000	62700000	0.45242
chr4	62700000	62800000	0.47245
chr4	62800000	62900000	0.50443
chr4	62900000	63000000	0.50578
chr4	63000000	63100000	0.5179
chr4	63100000	63200000	0.47573
chr4	63200000	63300000	0.46531
chr4	63300000	63400000	0.43319
chr4	63400000	63500000	0.42341
chr4	63500000	63600000	0.4193
chr4	63600000	63700000	0.43217
chr4	63700000	63800000	0.40222
chr4	63800000	63900000	0.40051
chr4	63900000	64000000	0.39259
chr4	64000000	64100000	0.39047
chr4	64100000	64200000	0.38664
chr4	64200000	64300000	0.38399
chr4	64300000	64400000	0.38179
chr4	64400000	64500000	0.37798
chr4	64500000	64600000	0.37763
chr4	64600000	64700000	0.38602
chr4	64700000	64800000	0.39418
chr4	64800000	64900000	0.39789
chr4	64900000	65000000	0.41765
chr4	65000000	65100000	0.40523
chr4	65100000	65200000	0.40048
chr4	65200000	65300000	0.4126
chr4	65300000	65400000	0.40389
chr4	65400000	65500000	0.41075
chr4	65500000	65600000	0.39729
chr4	65600000	65700000	0.39295
chr4	65700000	65800000	0.3956
chr4	65800000	65900000	0.40132
chr4	65900000	66000000	0.40097
chr4	66000000	66100000	0.41086
chr4	66100000	66200000	0.39337
chr4	66200000	66300000	0.38702
chr4	66300000	66400000	0.3858
chr4	66400000	66500000	0.3886
chr4	66500000	66600000	0.39509
chr4	66600000	66700000	0.37887
chr4	66700000	66800000	0.36509
chr4	66800000	66900000	0.37637
chr4	66900000	67000000	0.37179
chr4	67000000	67100000	0.37396
chr4	67100000	67200000	0.36403
chr4	67200000	67300000	0.36357
chr4	67300000	67400000	0.36689
chr4	67400000	67500000	0.36408
chr4	67500000	67600000	0.37515
chr4	67600000	67700000	0.36613
chr4	67700000	67800000	0.37737
chr4	67800000	67900000	0.37141
chr4	67900000	68000000	0.3733
chr4	68000000	68100000	0.37167
chr4	68100000	68200000	0.37552
chr4	68200000	68300000	0.37368
chr4	68300000	68400000	0.37737
chr4	68400000	68500000	0.38413
chr4	68500000	68600000	0.37953
chr4	68600000	68700000	0.39293
chr4	68700000	68800000	0.3688
chr4	68800000	68900000	0.38985
chr4	68900000	69000000	0.37956
chr4	69000000	69100000	0.38129
chr4	69100000	69200000	0.38033
chr4	69200000	69300000	0.39209
chr4	69300000	69400000	0.38789
chr4	69400000	69500000	0.41334
chr4	69500000	69600000	0.41132
chr4	69600000	69700000	0.41881
chr4	69700000	69800000	0.40954
chr4	69800000	69900000	0.42762
chr4	69900000	70000000	0.44038
chr4	70000000	70100000	0.42453
chr4	70100000	70200000	0.38091
chr4	70200000	70300000	0.40775
chr4	70300000	70400000	0.39064
chr4	70400000	70500000	0.38178
